id,absrate1,nsusp1,mobility1,q1mpa1,q2mpa1,q3mpa1,q4mpa1,absrate2,nsusp2,mobility2,q1mpa2,q2mpa2,q3mpa2,q4mpa2,absrate3,nsusp3,mobility3,q1mpa3,q2mpa3,q3mpa3,q4mpa3,absrate4,nsusp4,mobility4,q1mpa4,q2mpa4,q3mpa4,q4mpa4,absrate5,nsusp5,mobility5,q1mpa5,q2mpa5,q3mpa5,q4mpa5,absrate6,nsusp6,mobility6,q1mpa6,q2mpa6,q3mpa6,q4mpa6,absrate7,nsusp7,mobility7,q1mpa7,q2mpa7,q3mpa7,q4mpa7,nograd
Rosanna,5.597184123,0.451368479,-0.461150216,2.405753198,2.461700858,2.12954337,2.621847351,3.070491415,-0.046763338,-0.710816396,1.923944564,1.763063244,1.858926628,1.907712919,3.60070319,0.198511693,-0.74544088,1.75471902,1.88445294,2.000742844,1.97590749,13.12574487,0.50161494,-0.413136411,2.066852262,1.699490754,2.137307207,2.257756047,6.745513275,0.345236903,-0.123275143,2.186316063,2.026012891,2.1811584,1.801041115,9.55959191,0.321986061,-0.342846058,2.010190653,2.191384163,2.676109138,2.055351266,19.87702419,-0.05986818,-0.377178938,1.722976896,1.264314731,1.788884816,2.14915344,0
Rose,-4.981434106,0.318712136,-0.044213088,3.133550174,3.100681433,3.204574154,3.144577135,-1.28096283,0.516118,0.065398264,2.336668788,2.095939422,2.678727588,2.61443259,-0.383703838,-0.065688875,-0.104018377,3.403934299,3.502258546,3.028815711,3.775350006,-0.303699414,-0.263162315,-0.071857513,3.480005924,2.763161442,3.231134527,3.265318559,2.647659032,-0.162937103,-0.021938135,3.157050549,2.580971172,3.837607823,3.183977028,0.523837621,0.080530322,0.143638933,2.840299465,2.881880699,2.824356296,2.453073555,0.142949719,0.269156559,0.112362095,3.913952918,2.439746994,3.863606438,4.003976948,0
Rosella,2.830144517,0.21085554,1.331942794,2.880027905,3.184227564,3.127101682,3.023027404,6.413368686,0.789548059,1.001428244,2.972124317,3.066452258,3.099170536,2.710041882,8.987312784,0.109628031,1.124410194,2.643520867,2.814717705,3.294067004,3.421797039,-1.036498157,0.131294352,0.992464473,2.50723384,3.816426642,2.753250765,3.032223317,-0.50882114,-0.129653346,0.602626111,3.637936717,3.835100329,3.391318567,3.397508746,4.135427727,-0.002388735,0.822879763,2.823702254,2.065230879,3.325458172,3.434643741,5.809094972,0.079349751,0.932481122,2.944303124,2.96741056,2.594233548,2.355339726,0
Rosena,0.180767648,-0.503661388,-1.547358237,3.542766465,3.694670573,3.558551753,4.309907301,2.510977241,-0.524139859,-1.560415537,3.791094303,3.341641107,3.074620261,3.857743964,-0.695093508,-0.306820851,-1.525267617,4.335183774,3.974014994,3.203061103,3.00857322,-1.363591333,-0.192068965,-1.888785009,3.196859725,3.668995604,3.454268207,3.333745427,-0.06715208,0.225884527,-2.126813709,3.683257732,2.553747872,3.714482997,4.149261221,-4.849270025,-0.368515882,-2.322996916,4.043725895,3.726416981,3.923544656,4.33038156,-8.929420076,-0.135111524,-1.858887379,4.530428775,4.061413848,4.337550796,3.516394985,0
Rosetta,-1.870810492,-0.38971832,0.115314314,4.299372178,3.937537568,3.881689542,3.904391239,3.493333019,-0.104286268,-0.243474715,3.195411162,3.265975573,3.252036586,3.104694745,0.804283762,-0.070614829,-0.42554857,3.554884208,3.28827303,3.281263993,3.46693489,6.290652601,-0.207449961,-0.829309731,4.231912762,3.790253642,3.999249216,3.733015199,-1.265836113,-0.603013243,-0.658093117,4.496840213,3.736828661,4.292436859,4.099771111,-6.347002089,-0.318445879,-0.709433413,3.162047768,2.750418527,3.244288958,3.684198019,6.385124002,-0.149415772,-0.570610326,4.496602814,3.374100806,2.416009686,2.989424559,0
Rosey,-0.330802573,0.775839428,-0.206505367,2.540565454,3.160675251,2.815632337,2.658276663,6.7617254,0.553753305,-0.111645122,2.600364461,2.905473706,2.37749516,2.433079345,2.633653615,-0.026099166,0.004083669,2.376813117,2.526685283,2.984427221,3.186983429,0.139948724,-0.397845221,0.082559055,2.430337163,2.165605017,2.33815064,2.537763153,7.336414989,0.219124033,-0.049263548,2.090910007,1.452109075,1.018277595,1.66660205,7.518611335,0.176285068,0.305216301,1.20238276,0.624887363,1.790589262,1.836501195,22.15438389,0.468384057,0.483929451,1.532261833,1.466009474,0.944610546,2.352368863,0
Rosia,4.530388792,0.222306654,1.118815962,4.200049727,3.615438936,4.039613732,3.615402148,4.725012268,0.846791289,1.230082399,3.559619926,3.655493428,3.084728876,3.577805697,6.967878127,0.307387792,1.121738575,2.945993101,3.364005547,3.747098607,2.988751817,-1.705362917,-0.224871788,1.018523059,3.853142631,3.053947555,3.511723814,3.544971899,-3.478258453,0.020625459,1.412399395,3.323802373,3.783233741,2.997352166,3.572351301,-9.033614455,-0.312455833,1.568676082,3.912607289,4.482818634,4.291179264,4.815964584,-13.67476734,-0.011676267,1.377799505,4.571788217,5.054212067,5.084003592,4.154702954,0
Rosie,12.5268594,0.32196583,1.883565046,3.09589263,2.908710167,2.413823064,2.214681837,16.27344258,0.639672263,2.386644091,2.459820709,2.427918399,2.324738877,2.487278927,17.42628944,0.272972529,2.180714214,2.974818862,2.449165497,2.488488319,1.939506494,16.08436247,-0.208912736,2.564661341,2.279330207,2.12678614,2.763187627,3.188032549,18.25300063,0.325524071,2.591470454,2.687370521,2.098909515,1.979279641,2.424726637,18.96836296,0.388620338,2.964084659,2.998499371,2.18911928,2.956225745,2.597280438,26.76742354,0.230327619,2.82487951,2.445511872,2.149288822,1.610504599,1.228342565,0
Rosina,4.493096481,0.426978248,1.928764312,3.015167011,3.287557061,3.059998998,3.293919425,8.611408566,-0.127311198,2.339731244,3.282100993,3.296934426,3.918078697,3.67668995,3.839049078,0.122833076,2.425370734,4.221350455,3.77194364,3.314705105,3.00662095,4.069806994,0.049811896,2.396166174,2.864096254,3.212236673,3.878359928,3.772997739,7.304248273,-0.29681287,2.680354561,3.577925002,3.546675018,3.749497976,3.603705393,4.522118642,0.039858095,2.765134788,4.212278225,3.635367661,2.83407477,3.232431706,2.227578018,-0.001907148,2.743244076,2.375341104,2.769798213,2.670467499,2.935301513,0
Rowena,0.401044716,-0.124999372,0.388963561,3.563354128,4.083142233,4.260783414,4.026076868,1.751869618,-0.431757701,-0.040582257,3.710891426,4.420733485,3.80575229,3.973081323,2.051332476,-0.034290696,-0.135323375,3.882019886,3.842882105,3.96768723,4.261334293,-1.534808006,-0.203978876,-0.048759626,3.740852102,4.041217281,4.086976283,4.539954121,-1.19173932,-0.681566715,-0.115196474,4.801209477,4.274074626,4.055220252,4.494764337,-4.811727664,-0.450789682,-0.221982918,3.274977222,4.0496759,4.413961382,4.207692613,3.816978161,-0.084739659,-0.280769702,4.154972726,4.469970173,3.656194638,3.541556731,0
Roxie,3.162457042,-0.308205259,0.64346671,3.738913126,3.479838872,3.633892004,4.04768412,3.928414391,-0.306923238,1.101010141,3.45541739,3.945964281,3.670761205,4.169451534,5.128969431,0.086559201,0.999617554,3.72925507,4.040931837,4.318608252,4.282691181,2.222380961,-0.160096834,0.934820506,4.104007264,3.739042537,3.456638578,3.264974554,-0.094433044,0.095457547,1.077101655,2.967239679,3.888922424,3.839300248,3.776619629,10.92447284,0.002555584,1.522432212,2.458340236,2.697642473,3.368527355,4.016951825,-6.428009487,-0.059365316,1.543585137,3.409156641,4.136105091,3.554720872,3.728643691,0
Roy,10.68551055,-0.212044982,1.015740134,2.725119955,3.132765938,3.000425313,2.856053294,11.52575758,-0.174261079,1.29772702,2.625285655,2.433480588,2.792716008,2.690146557,14.23925666,-0.340971187,1.174392234,2.797681079,3.617525086,2.565679025,2.772039027,12.60365948,0.198383252,1.190880826,2.954001528,2.72616396,2.319972845,2.516456624,14.77669666,-0.090051442,1.250696839,2.68091632,2.620677228,3.076946022,2.256353006,19.51706261,-0.166257124,1.434451916,2.079338642,2.623487288,2.623618187,2.455961324,27.48002455,-0.109467295,1.558033041,1.963880008,2.864068147,2.859311631,3.333274154,0
Rozella,4.800521058,0.65169785,1.788382476,2.732552296,3.346994533,2.793288281,2.87408315,3.156957716,0.557083284,1.855662461,3.421142001,2.743410151,2.833637934,2.555805459,3.707980417,-0.13272697,1.641878285,3.434923251,3.08300777,3.66496999,3.26613822,-2.374237195,-0.66988795,1.913200306,3.551408421,3.326805299,3.442777457,3.604411178,3.143101642,0.137867263,2.205848421,2.66082313,3.613022925,2.797836004,3.348424095,-0.262809024,-0.083628225,2.467071332,2.751321751,3.275694296,3.533215248,3.973209816,-4.625525422,0.012406128,2.557092524,2.822207529,3.419556532,3.872627679,4.065957875,0
Ruby,1.864918734,-0.418916358,1.657409561,3.326079075,3.088104707,2.954175229,3.41154098,4.473165199,-0.202698294,2.017914408,2.833159194,2.636628202,2.443480443,2.742406671,4.176610493,0.244248086,2.404682291,1.973119043,1.273157806,2.091701451,2.211269454,0.925265014,0.184797848,2.885204787,2.730371798,2.593600617,3.229848254,2.875346118,9.905759557,0.011454864,3.14160245,3.106926967,2.607973255,2.953480438,2.581774987,12.80656858,0.176448282,3.190337794,2.613599574,2.61370286,2.700891511,2.638919536,17.12252715,-0.257258294,2.908373718,2.642272416,2.785988116,2.765726385,3.24220894,0
Ruth,1.040920482,0.278708113,1.067181383,3.159798753,2.741764602,2.649878791,3.033869333,1.839998783,-0.581791037,0.697663277,2.767374087,3.088596857,3.378676576,3.217995138,1.999965716,-0.216326639,0.863633086,2.827898165,3.070544131,3.002535538,2.341513619,1.050269317,-0.494475482,1.092694587,2.935888365,2.60533956,3.109837519,2.653153741,0.139402753,-0.32143556,1.828800698,2.41824112,2.341457237,3.509631183,2.868521583,1.284717421,-0.214303502,1.879716647,3.652031862,3.745693393,3.668042477,3.976292246,-5.16183339,-0.861364534,1.571006876,4.702356157,3.686475555,2.833901681,3.245746053,0
Ruthie,-0.129809305,0.240966043,0.559928937,3.75277359,3.49151844,3.341619287,3.550444522,0.920608623,-0.57114808,1.04261715,3.365922013,3.404996221,3.09860735,3.15718305,-0.72604486,-0.0224322,0.929630634,3.225557033,3.422359275,3.404987926,3.081488827,0.225885558,-0.685824158,0.785203621,4.359182703,3.188025098,3.682289911,3.025977209,-8.178001266,-0.465753752,0.770337104,3.857379357,3.857523216,3.602464532,3.583250464,0.051368829,0.000266056,0.91774556,3.416123482,3.812591923,3.788932671,3.374657126,3.376315788,-0.602737636,0.987976081,2.876908479,3.079696986,3.054777864,3.011847325,0
Sabina,-3.421847718,-0.198774582,0.108711668,3.916590042,3.934648699,3.790895644,3.474079992,-2.965390729,-0.460088404,0.127390401,3.764526176,3.926433982,3.551014801,3.789539527,-1.833036115,-0.039540862,0.280864285,3.759485664,3.441924979,3.476334294,4.234177347,-2.475158647,0.176195038,0.208386264,3.652782018,4.177534098,4.165706066,4.450125861,-1.956714493,-0.156885302,0.213717709,3.709478151,3.258298362,3.049114817,3.561126037,-4.019723208,0.067514107,0.539520589,4.331142127,4.192101093,3.890295591,4.404436455,-8.474208469,-0.536003495,0.435466766,4.136325629,3.994522531,3.54551297,4.221494919,1
Sadie,4.550066908,0.2362958,1.191380883,3.144099847,3.620509873,3.650250195,3.521740008,8.542763196,0.241515523,1.17332769,2.903921715,2.965528028,3.647469715,3.602865758,4.697024454,0.019850969,0.971155382,3.984117366,3.566852789,3.814893824,3.083796515,5.557927499,0.626502078,1.266701215,3.595384011,3.521705278,3.275296035,3.070238514,7.631052118,0.291210555,1.501497157,4.031155352,3.507579177,3.196109055,4.2075788,2.242136294,0.353120084,1.666055205,3.121099408,3.853427708,3.372167607,3.477002991,-2.856659744,-0.240867682,1.489685277,5.060089716,5.512896378,4.625026265,4.876505016,0
Sallie,6.981156455,-0.009182447,-0.218417858,1.942669311,1.522643795,2.311222324,1.88799897,8.280134887,0.037918718,-0.007836811,3.050267049,3.352436599,3.110591518,3.125982441,0.526440765,-0.466786522,-0.344531708,3.063527089,2.856472423,2.56358266,3.019310371,2.345977275,0.041990707,-0.468047098,3.007551474,2.85198636,2.850929364,2.824142967,5.615472442,0.273549695,-0.614083013,2.788746538,3.458287209,2.919964813,3.453696334,4.84603492,0.1843469,-0.520709614,2.943377236,3.001495027,2.990271969,3.050285288,21.91237772,-0.036701956,-0.83290622,2.704897281,2.356476222,2.240904709,2.616164658,0
Sally,1.709745742,0.189051524,1.628834339,2.508242757,1.832010912,2.16585687,2.535114256,0.083032888,-0.125688274,1.602291623,3.070780391,2.663179096,2.652386801,2.300276192,0.701440089,0.341173122,1.979819421,2.653740321,2.638738837,2.92019177,2.350728686,-5.054905604,0.518644169,2.00209126,1.989975948,2.055011461,2.078662139,1.114711477,2.545195936,0.296225653,2.500114405,2.055368565,2.517220061,2.640067376,2.34162229,0.746788069,0.332419073,2.442287287,2.55795726,2.2104916,2.173934962,2.303644401,5.695809166,0.122355365,2.79832264,3.500258618,2.487359642,2.22254143,2.747215943,0
Salome,0.446077906,0.147133532,0.843691613,4.049710792,3.536874205,4.1639587,3.681577058,5.854710932,0.257047775,0.829343757,3.724339696,3.383128975,4.142891919,3.657561656,4.055885075,0.339244315,0.974435571,3.9307387,3.498528414,4.122048394,3.886798555,4.686151882,0.34977272,1.027609942,3.613612161,3.105834267,3.053839484,3.267597191,0.25350432,0.040197479,0.973548753,3.296668131,3.176008254,2.185457894,2.386894645,7.202568145,0.268435992,1.269707142,1.866291222,2.212728998,2.416870624,2.655569141,14.53185999,0.781825766,1.360215343,2.487727866,2.511156962,2.116171836,2.336186312,0
Sam,5.706535143,0.158877505,-0.523570111,3.76780655,3.880791219,3.616597223,3.482915234,2.854291655,-0.156266909,-0.559744997,3.287342167,3.044579916,3.349555869,3.405016196,9.764513855,0.073124224,-0.464290165,2.889367636,2.708276279,2.900436394,2.675745868,10.30892874,0.471178389,-0.437237569,3.954456024,3.139954391,3.791694701,3.725285912,12.50734048,0.361699716,-0.6931048,3.665656614,3.01191123,3.393400782,2.533450424,11.66610215,0.093176083,-0.17734486,3.665006773,2.91706718,2.840718381,3.385257199,9.278523977,0.216856648,0.184215361,3.763977586,4.048374238,4.135526996,3.480014206,0
Samantha,-0.835314543,-0.296185381,1.560578305,3.116635457,2.4338558,2.525871681,2.437238723,1.889228719,0.419506571,1.678228121,2.129888245,2.437945055,2.509738082,2.516408329,-4.06887903,-0.052705113,1.303445375,2.478406574,2.274855677,3.178722221,2.598724234,2.190575956,-0.155454132,1.17525132,3.172276701,3.270863264,2.896342076,2.888368926,6.685380874,-0.332200115,1.529534539,2.420901386,2.0197771,1.861449867,2.190931503,4.854354442,0.023965842,1.65067813,2.514303024,3.085782986,3.646657721,2.395787468,5.8352833,0.182316469,2.025080959,3.336326935,2.833535738,1.911420241,2.381028144,0
Sammie,10.07297619,0.436257688,-0.07361922,3.198155056,2.706163555,3.063791619,3.394499248,7.575330556,-0.027006424,-0.264306844,3.095468264,3.607544054,2.614444501,2.478926634,10.70084432,0.159162468,-0.112948771,3.140935348,3.559730815,3.134079426,3.152647188,6.25232489,-0.167015478,-0.206209804,3.044109057,2.713457871,2.856870902,2.956593721,12.98941698,0.307751724,-0.44083931,2.660005982,2.316878509,1.930947012,1.963470022,13.13931187,0.1083014,-0.018496246,2.343524631,2.972502782,2.390551191,2.519485663,-1.34954264,0.061029415,0.273835173,3.062943146,3.90541508,3.016579145,3.907136777,1
Samuel,3.285660398,0.864737892,0.748315222,2.612106867,2.408031234,2.04744594,2.389019567,2.837167668,0.567548813,0.877896581,3.130578184,2.887069439,2.654355979,3.033906779,5.899283692,0.363662905,0.821069647,2.616706849,2.820846453,2.716792192,2.686023453,-2.37697875,0.19551058,1.139292462,2.370887451,2.362351695,1.761026621,1.972272891,5.732202742,-0.228891515,1.283136359,2.719957783,2.103873575,2.4361986,2.804156942,11.30482363,0.208359882,1.369964051,2.087943427,1.917074968,2.221199288,2.082138014,22.49812636,0.186985182,1.546049612,2.673291417,1.870812906,2.00401097,2.264760922,0
Sara,9.731152006,0.279749022,-0.048278509,3.88995737,3.58630872,3.651166031,3.581502755,12.54670864,-0.234829456,-0.072016676,4.135294345,4.395958045,3.808964425,3.742016065,10.94278233,-0.161492738,-0.430149659,3.747644385,3.466851376,2.92205843,2.889722286,10.46391154,0.264867212,-0.285160448,2.410963288,2.883606215,2.798761284,2.635703076,12.28315679,0.211542076,-0.369294746,3.38727094,3.253500982,3.018183631,2.984948858,22.12421027,-0.251711636,-0.2539225,2.148099725,2.273285408,2.41398164,2.6081886,37.25832458,-0.15997568,-0.099416267,3.17508798,2.648101229,2.108053775,2.389314352,0
Sarah,2.644542596,-0.466381843,1.042360153,2.336028374,2.691234403,2.279556217,2.98271209,2.957665998,0.359939436,1.280843333,1.498407814,1.76151052,2.371670269,2.569704917,5.042206564,0.058934443,1.206798573,2.344986545,2.81597213,2.370239672,2.884412344,4.887495992,0.191623036,1.27292439,1.579779905,1.641657626,2.042302645,2.056885386,5.398599481,0.099610983,1.45880824,2.289046513,2.130624221,2.129226199,2.311208972,15.26004433,0.15378486,1.617107509,2.272889026,2.254860668,2.953756999,2.187324992,17.05451933,-0.080728427,1.589421375,3.218440406,2.3716768,3.283301172,2.794068472,0
Savannah,-3.666352687,0.437772694,2.050978286,3.627238861,3.417599487,3.114938939,3.327792759,-3.245261266,0.285014099,1.767568747,2.854614662,2.801824156,3.082913537,2.999272228,-4.357131186,0.639781063,2.177393758,3.292012723,3.00114881,3.185980636,2.999888365,-1.980568872,0.558653578,2.321138914,2.776915206,3.031800543,3.289828846,3.168290284,-2.156001505,0.04711148,2.283771507,2.400472559,2.835160057,3.594724933,2.74620788,7.521521758,0.1496926,2.619204938,3.709467227,3.690595744,3.018095275,3.96375371,-0.744324129,-0.123205839,2.463728358,4.173420084,4.360737239,3.139262874,2.870673175,0
Selena,8.044044987,0.124977809,0.186076155,1.357086308,0.963404613,1.181006295,1.185992318,11.85178198,-0.82968686,0.185406602,2.021970891,1.06200117,1.334823114,1.641459542,6.371438236,-0.068482103,0.113252857,1.832104449,1.45924276,1.925556195,1.583894309,-0.442631131,0.217721251,-0.361876563,1.609001639,1.199039527,1.617169342,1.932717253,0.109825124,-0.160091882,-0.324987133,1.898166406,0.934480955,1.555908986,1.052391314,12.20634441,0.290357924,0.169292879,1.886116837,0.539841984,1.235476944,1.543808894,10.08120734,0.274494276,0.176290147,2.352408665,2.391872285,1.788323155,0.440864009,0
Selina,0.869704727,-0.417252622,2.49874786,4.305182653,3.896790136,4.122731165,3.701650098,-1.597921622,-0.32055135,2.218462341,3.914643471,3.930360219,4.365983337,4.408888455,1.34954239,-0.175605133,1.894906118,4.201743196,3.740697389,3.701470994,3.937487365,-4.028596042,-0.194092484,1.95215562,4.594608581,4.824399676,4.71048646,4.885835005,-4.688621447,-0.40333111,1.868723711,4.812211373,4.932713576,4.614908767,4.24732201,-5.806272347,-0.360724994,1.624219241,4.203543618,4.643183007,5.405487879,4.82626699,-2.267243619,-0.050938687,1.116044671,4.661460979,5.091309318,4.014755205,4.109203492,0
Selma,10.34586528,0.418436637,0.243121562,3.020447275,3.400187251,3.366653613,2.836501225,9.903320508,0.379409062,0.148187486,2.556759611,2.849734029,3.213109806,3.263147169,12.85552067,0.410628822,0.297686565,3.756644942,2.845172667,2.813606074,2.891661953,10.53653078,0.272139862,0.226805853,2.465269887,3.139924571,2.466373059,2.479043574,13.30962926,0.135590621,-0.226033462,2.541650941,2.108601239,2.350711712,2.763245022,23.33031334,0.107954682,-0.023867081,2.172417226,2.314062976,3.030158059,2.854785795,20.34260114,0.288800491,0.481282015,2.68855812,2.549754026,2.371742272,2.922232862,0
Sena,2.571203545,0.181761658,0.346989746,2.885456358,3.165346001,2.559110109,2.991960412,4.723294737,-0.161395411,0.741990253,2.346880613,2.244014974,2.310975167,2.407938639,5.368742206,0.348413688,1.004713203,2.660324087,3.053638041,2.621039596,3.293150194,-4.956895945,-0.079934104,1.06343354,3.347940631,2.849902479,2.545340931,3.025459012,-0.724890143,-0.484216123,1.191785999,3.134472029,2.6297488,2.568483607,2.711801823,-3.56053139,-0.268282143,1.508331713,3.039034162,3.113689538,3.37938143,3.290134415,4.631948915,0.236384319,1.843685316,4.413895101,3.51133998,3.422874999,3.472397666,0
